MarketId,MarketName,MarketRating,MarketAddress,MarketPrice,UrlImageProfile,LinkDetail
523,ถนนคนเดินนครสวรรค์ 38 40 อรรถกวี ตำบลตะเคียนเลื่อน อำเภอเมืองนครสวรรค์ นครสวรรค์,4.40 (508),"เก้าเลี้ยว, นครสวรรค์",,https://dx0z0m6vobblr.cloudfront.net/markets/ถนนคนเดินนครสวรรค์-38-40-อรรถกวี-ตำบลตะเคียนเลื่อน-อำเภอเมืองนครสวรรค์-นครสวรรค์/2024-07-193.jpg,https://thaimarket.biz/markets/ถนนคนเดินนครสวรรค์-38-40-อรรถกวี-ตำบลตะเคียนเลื่อน-อำเภอเมืองนครสวรรค์-นครสวรรค์
524,บริเวณตลาดหน้าค่ายพระยอดเมืองขวาง ตำบลกุรุคุ,4.20 (50),"เก้าเลี้ยว, นครสวรรค์",,https://dx0z0m6vobblr.cloudfront.net/markets/บริเวณตลาดหน้าค่ายพระยอดเมืองขวาง-ตำบลกุรุคุ/Screenshot 2024-10-01 151223.png,https://thaimarket.biz/markets/บริเวณตลาดหน้าค่ายพระยอดเมืองขวาง-ตำบลกุรุคุ
525,ตลาดสดเทศบาลตำบลนาแก,0.00 (0),"เก้าเลี้ยว, นครสวรรค์",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดสดเทศบาลตำบลนาแก/2019-05-14.jpg,https://thaimarket.biz/markets/ตลาดสดเทศบาลตำบลนาแก
526,ตลาดสวัสดิการเจ้าหน้าที่,0.00 (0),"เก้าเลี้ยว, นครสวรรค์",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดสวัสดิการเจ้าหน้าที่/461034156_2323046414706035_8591924346145452266_n.jpg,https://thaimarket.biz/markets/ตลาดสวัสดิการเจ้าหน้าที่
527,ตลาดโรงพยาบาล (โครงการเกษตรปลอดภัย) ข้าง 711,2.70 (334),"เก้าเลี้ยว, นครสวรรค์",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดโรงพยาบาล-โครงการเกษตรปลอดภัย-ข้าง-7-11/Screenshot 2024-09-30 210611.png,https://thaimarket.biz/markets/ตลาดโรงพยาบาล-โครงการเกษตรปลอดภัย-ข้าง-7-11
528,ตลาดนัดบ้านนา,4.20 (92),"เก้าเลี้ยว, นครสวรรค์",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดนัดบ้านนา/120036936_2399814190326361_3695126365511694921_n.jpg,https://thaimarket.biz/markets/ตลาดนัดบ้านนา
529,ตลาดถนนคนเดินทวารวดีศรีนครปฐม,"4.50 (1,750)","เมืองนครปฐม, นครปฐม",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดถนนคนเดินทวารวดีศรีนครปฐม/2023-02-26.jpg,https://thaimarket.biz/markets/ตลาดถนนคนเดินทวารวดีศรีนครปฐม
530,ตลาดเกษตร เทศบาลนคร (หน้า กศน.),0.00 (0),"เมืองนครปฐม, นครปฐม",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดเกษตร-เทศบาลนคร-หน้า-กศน-/119635229_3753852994642595_8889371617098319423_n.jpg,https://thaimarket.biz/markets/ตลาดเกษตร-เทศบาลนคร-หน้า-กศน-
531,ตลาดสดเทศบาล 1 (ตลาดโอเดียน),4.10 (531),"เมืองนครปฐม, นครปฐม",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดสดเทศบาล-1-ตลาดโอเดียน-/2019-11-102.jpg,https://thaimarket.biz/markets/ตลาดสดเทศบาล-1-ตลาดโอเดียน-
532,ตลาดนัดมหาวิทยาลัยศิลปากร,4.50 (154),"เมืองนครปฐม, นครปฐม",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดนัดมหาวิทยาลัยศิลปากร/447217183_1006184101513717_5994248291172424145_n.jpg,https://thaimarket.biz/markets/ตลาดนัดมหาวิทยาลัยศิลปากร
533,ตลาดนัดลำพยา,4.40 (125),"เมืองนครปฐม, นครปฐม",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดนัดลำพยา/2023-04-20.jpg,https://thaimarket.biz/markets/ตลาดนัดลำพยา
534,ตลาดหลังเวล,0.00 (0),"เมืองนครปฐม, นครปฐม",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดหลังเวล/46373924_1835470919885320_999084219969830912_n.jpg,https://thaimarket.biz/markets/ตลาดหลังเวล
535,ตลาดนัดวัดใหม่ปิ่นเกลียว,4.40 (76),"เมืองนครปฐม, นครปฐม",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดนัดวัดใหม่ปิ่นเกลียว/Screenshot 2024-09-30 190332.png,https://thaimarket.biz/markets/ตลาดนัดวัดใหม่ปิ่นเกลียว
536,ตลาดนัดวังตะกู,3.80 (9),"เมืองนครปฐม, นครปฐม",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดนัดวังตะกู/12637173957432.jpg,https://thaimarket.biz/markets/ตลาดนัดวังตะกู
537,ตลาดนัดวัดเกาะวังไทร,4.30 (49),"เมืองนครปฐม, นครปฐม",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดนัดวัดเกาะวังไทร/2023-06-28.jpg,https://thaimarket.biz/markets/ตลาดนัดวัดเกาะวังไทร
538,ตลาดปฐมนคร,4.20 (244),"เมืองนครปฐม, นครปฐม",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดปฐมนคร/2019-01-18.jpg,https://thaimarket.biz/markets/ตลาดปฐมนคร
539,ตลาดแผงผลไม้เขื่อนขุนด่านปราการชล,4.20 (122),"เมืองนครปฐม, นครปฐม",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดแผงผลไม้เขื่อนขุนด่านปราการชล/IMG20200704102147.jpg,https://thaimarket.biz/markets/ตลาดแผงผลไม้เขื่อนขุนด่านปราการชล
540,ตลาดนัดศรีเมือง (บขส.เก่า),4.10 (7),"เมืองนครปฐม, นครปฐม",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดนัดศรีเมือง-บขส-เก่า-/425671778_768947611934861_2790853147528409724_n.jpg,https://thaimarket.biz/markets/ตลาดนัดศรีเมือง-บขส-เก่า-
541,ตลาดนัดผ้า วันจันทร์,4.00 (68),"เมืองนครนายก, นครนายก",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดนัดผ้า-วันจันทร์/Screenshot 2024-09-30 102902.png,https://thaimarket.biz/markets/ตลาดนัดผ้า-วันจันทร์
542,ตลาดต้องชมวัดมณีวงศ์,"4.60 (3,838)","เมืองนครนายก, นครนายก",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดต้องชมวัดมณีวงศ์/images.jpg,https://thaimarket.biz/markets/ตลาดต้องชมวัดมณีวงศ์
543,ตลาดโรงเกลือนครนายก,"3.90 (6,618)","เมืองนครนายก, นครนายก",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดโรงเกลือนครนายก/2021-12-31.jpg,https://thaimarket.biz/markets/ตลาดโรงเกลือนครนายก
544,ตลาดสิงห์ คัลเลอร์ มาร์เก็ต,5.00 (9),"เมืองนครนายก, นครนายก",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดสิงห์-คัลเลอร์-มาร์เก็ต/393286894_649489280699819_4640774003429277059_n.jpg,https://thaimarket.biz/markets/ตลาดสิงห์-คัลเลอร์-มาร์เก็ต
545,ตลาดนัด จปร.,4.70 (6),"เมืองนครนายก, นครนายก",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดนัด-จปร-/303355888_582411517011408_6968805102185901822_n.jpg,https://thaimarket.biz/markets/ตลาดนัด-จปร-
546,ตลาดต้องชมวัดหลวงพ่อปากแดง,"4.30 (4,567)","เมืองนครนายก, นครนายก",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดต้องชมวัดหลวงพ่อปากแดง/p4iXAhDpXaU75kO.jpg,https://thaimarket.biz/markets/ตลาดต้องชมวัดหลวงพ่อปากแดง
547,ตลาดสดย่านตาขาว,3.90 (254),"เมืองนครนายก, นครนายก",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดสดย่านตาขาว/2018-03-28.jpg,https://thaimarket.biz/markets/ตลาดสดย่านตาขาว
548,ตลาดนัดคลองชี,4.50 (41),"เมืองนครนายก, นครนายก",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดนัดคลองชี/69545083_1490348681104677_599527277893517312_n.jpg,https://thaimarket.biz/markets/ตลาดนัดคลองชี
549,ตลาดนัดเขาวิเศษ,4.10 (158),"เมืองนครนายก, นครนายก",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดนัดเขาวิเศษ/P_20180301_185356_vHDR_On_p.jpg,https://thaimarket.biz/markets/ตลาดนัดเขาวิเศษ
550,ตลาดเสริมสุข,4.40 (13),"เมืองนครนายก, นครนายก",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดเสริมสุข/2024-01-17.jpg,https://thaimarket.biz/markets/ตลาดเสริมสุข
551,ตลาดสุขสันต์,4.40 (225),"เมืองนครนายก, นครนายก",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดสุขสันต์/2019-03-312.jpg,https://thaimarket.biz/markets/ตลาดสุขสันต์
552,ตลาด บขส เก่า,4.10 (221),"เมืองนครนายก, นครนายก",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาด-บขส-เก่า/2017-02-03.jpg,https://thaimarket.biz/markets/ตลาด-บขส-เก่า
553,ตลาดธวัชดินแดง,4.40 (215),"ธวัชบุรี, ร้อยเอ็ด",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดธวัชดินแดง-2/2020-12-10.jpg,https://thaimarket.biz/markets/ตลาดธวัชดินแดง-2
554,ตลาดสดศรีฟ้า,4.30 (170),"ธวัชบุรี, ร้อยเอ็ด",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดสดศรีฟ้า/11111.jpg,https://thaimarket.biz/markets/ตลาดสดศรีฟ้า
